210690_at,0.36565,1557179_s_at,0.35742,1567015_at,0.31349,203686_at,0.3689,203686_at,0.3689,213199_at,0.35533,1555383_a_at,0.32449,202469_s_at,0.37574
222631_at,0.36521,1567358_at,0.35738,1564373_a_at,0.31343,AFFX-hum_alu_at,0.3689,AFFX-hum_alu_at,0.3689,232475_at,0.35495,241583_x_at,0.32447,216775_at,0.37573
1560049_at,0.36513,1563332_at,0.3572,220079_s_at,0.31322,205090_s_at,0.36876,205090_s_at,0.36876,236374_at,0.35491,1563707_at,0.32438,219822_at,0.37561
206038_s_at,0.36502,205670_at,0.357,243107_at,0.31311,232811_x_at,0.36871,232811_x_at,0.36871,208421_at,0.35484,1556467_at,0.32435,202838_at,0.37559
1554549_a_at,0.36492,210704_at,0.35692,232170_at,0.31305,1554697_at,0.3687,1554697_at,0.3687,210014_x_at,0.35479,210139_s_at,0.32435,228925_at,0.37539
204638_at,0.36484,202580_x_at,0.35683,204112_s_at,0.3129,240713_s_at,0.3687,240713_s_at,0.3687,237367_x_at,0.35462,215676_at,0.32435,228341_at,0.37537
235551_at,0.3648,228805_at,0.35652,239724_at,0.31284,AFFX-r2-P1-cre-3_at,0.36852,AFFX-r2-P1-cre-3_at,0.36852,239323_at,0.35456,241564_at,0.32435,226104_at,0.37522
1553051_s_at,0.36458,1553298_at,0.35636,208579_x_at,0.31281,35671_at,0.36839,35671_at,0.36839,240405_at,0.35444,231322_at,0.32405,221831_at,0.37501
228466_at,0.36432,221181_at,0.35621,223922_x_at,0.31263,236891_at,0.36814,236891_at,0.36814,228733_at,0.35424,217411_s_at,0.32403,235745_at,0.37489
226037_s_at,0.3642,230009_at,0.35621,219161_s_at,0.31247,201540_at,0.36811,201540_at,0.36811,1553787_at,0.35407,237056_at,0.32384,200686_s_at,0.37454
229026_at,0.36419,241238_at,0.35596,218280_x_at,0.31243,227248_at,0.36806,227248_at,0.36806,229361_at,0.35406,216122_at,0.3238,235061_at,0.37442
225250_at,0.36414,228562_at,0.35592,226775_at,0.31219,225906_at,0.36786,225906_at,0.36786,237315_at,0.35406,226964_at,0.32376,232141_at,0.37414
208258_s_at,0.36406,235585_at,0.35587,243872_at,0.31217,234539_at,0.36776,234539_at,0.36776,221294_at,0.35401,214304_x_at,0.32375,235284_s_at,0.37408
218497_s_at,0.3639,207783_x_at,0.35582,235904_at,0.3121,238903_at,0.36764,238903_at,0.36764,206287_s_at,0.35385,209288_s_at,0.32362,1558686_at,0.37404
237817_at,0.36388,1553575_at,0.35581,221203_s_at,0.31202,1554836_at,0.36742,1554836_at,0.36742,202593_s_at,0.35376,202237_at,0.3235,214330_at,0.37384
1553880_at,0.36384,217383_at,0.35574,212711_at,0.31195,208826_x_at,0.3674,208826_x_at,0.3674,213651_at,0.35362,1561375_at,0.32348,244387_at,0.37381
234007_at,0.36355,232446_at,0.35544,210699_at,0.31178,240181_at,0.36735,240181_at,0.36735,207782_s_at,0.35351,238733_at,0.32325,235346_at,0.37365
242696_at,0.3635,244588_at,0.35532,1553194_at,0.31171,215454_x_at,0.3673,215454_x_at,0.3673,221115_s_at,0.35341,205348_s_at,0.32322,203635_at,0.37337
1568900_a_at,0.36345,236205_at,0.35524,206239_s_at,0.31167,240475_at,0.36725,240475_at,0.36725,208252_s_at,0.35327,225557_at,0.32313,226294_x_at,0.37336
205670_at,0.36344,212869_x_at,0.35484,230658_at,0.31164,236093_at,0.3672,236093_at,0.3672,226587_at,0.35324,231035_s_at,0.32297,220774_at,0.37319
208012_x_at,0.36331,204784_s_at,0.35477,210293_s_at,0.31163,209287_s_at,0.36699,209287_s_at,0.36699,1561060_at,0.35303,237331_s_at,0.3229,225099_at,0.37304
1560536_at,0.3632,233766_at,0.35477,AFFX-r2-Bs-lys-M_at,0.31152,230997_at,0.36694,230997_at,0.36694,206666_at,0.35291,1569777_a_at,0.32287,1555578_at,0.37291
236153_at,0.36309,228720_at,0.35469,1557427_at,0.3114,200982_s_at,0.36684,200982_s_at,0.36684,223063_at,0.35279,201402_at,0.3228,233554_at,0.37286
223299_at,0.36298,229420_at,0.35466,223667_at,0.31133,223816_at,0.36683,223816_at,0.36683,1561310_at,0.35262,1553637_s_at,0.32275,243501_at,0.37281
205123_s_at,0.36286,243433_at,0.35456,228021_at,0.31121,228979_at,0.36679,228979_at,0.36679,242424_at,0.35248,240877_x_at,0.32272,208733_at,0.37271
231369_at,0.36276,232672_x_at,0.35448,208372_s_at,0.31111,206298_at,0.36671,206298_at,0.36671,202143_s_at,0.35201,242821_at,0.32261,201220_x_at,0.37256
242991_at,0.36274,238877_at,0.35441,1564359_a_at,0.31108,235373_at,0.36667,235373_at,0.36667,228690_s_at,0.35192,225684_at,0.32253,212249_at,0.37233
235023_at,0.3626,1567386_at,0.35411,236765_at,0.31091,214687_x_at,0.36659,214687_x_at,0.36659,234187_at,0.35176,1560874_at,0.32248,218043_s_at,0.37229
215066_at,0.3623,241441_at,0.35399,1553515_at,0.3109,1552868_at,0.36653,1552868_at,0.36653,201871_s_at,0.3517,211560_s_at,0.32236,1555948_s_at,0.37213
221840_at,0.36219,241608_at,0.35399,225711_at,0.31079,221056_x_at,0.36619,221056_x_at,0.36619,1552325_at,0.35163,216889_s_at,0.32231,214660_at,0.37206
209772_s_at,0.36218,1568449_at,0.35379,239485_at,0.31077,238628_s_at,0.36615,238628_s_at,0.36615,218408_at,0.35141,237394_at,0.32211,1564308_a_at,0.37196
215521_at,0.36185,242477_at,0.35365,1552594_at,0.31075,205397_x_at,0.36599,205397_x_at,0.36599,1560823_at,0.35138,242133_s_at,0.32162,1564372_s_at,0.37192
207620_s_at,0.36179,210437_at,0.35357,213650_at,0.31069,230518_at,0.36595,230518_at,0.36595,210495_x_at,0.35137,236348_at,0.32134,221636_s_at,0.37186
1569728_at,0.36166,241098_at,0.35355,217615_at,0.31063,221712_s_at,0.36572,221712_s_at,0.36572,221112_at,0.35135,210895_s_at,0.32132,1557419_a_at,0.37175
1553156_at,0.36149,1557597_at,0.35353,219386_s_at,0.31053,1560181_at,0.3655,1560181_at,0.3655,230972_at,0.35135,212583_at,0.32127,1552347_at,0.37134
244287_at,0.36147,222919_at,0.35337,210895_s_at,0.31051,217835_x_at,0.36504,217835_x_at,0.36504,224824_at,0.35128,238521_at,0.32124,1568733_at,0.37128
216395_at,0.36132,202952_s_at,0.35333,221343_at,0.31033,231814_at,0.36487,231814_at,0.36487,217296_at,0.35124,226961_at,0.32123,209366_x_at,0.37126
239068_at,0.36118,234408_at,0.35326,225974_at,0.31016,1553045_at,0.36484,1553045_at,0.36484,1557468_at,0.3512,1562106_at,0.32121,202461_at,0.37116
240192_at,0.36102,1557814_a_at,0.35308,1569341_at,0.31007,222919_at,0.36482,222919_at,0.36482,241778_at,0.3507,1553227_s_at,0.32114,220183_s_at,0.37115
238608_at,0.36039,239613_at,0.35304,236220_at,0.31004,AFFX-r2-P1-cre-5_at,0.36472,AFFX-r2-P1-cre-5_at,0.36472,209247_s_at,0.35064,228892_at,0.32103,203227_s_at,0.37069
230814_at,0.36017,230438_at,0.35303,211645_x_at,0.30996,214546_s_at,0.36465,214546_s_at,0.36465,232521_at,0.35046,243891_at,0.32087,1554741_s_at,0.37053
229442_at,0.36007,243779_at,0.35277,240366_at,0.30983,227593_at,0.364,227593_at,0.364,223195_s_at,0.35029,209341_s_at,0.3208,219377_at,0.3705
1569020_at,0.35983,234900_at,0.35276,1554339_a_at,0.30979,230747_s_at,0.36395,230747_s_at,0.36395,1562966_at,0.35019,1566543_at,0.32054,1562888_at,0.37026
224816_at,0.35969,230744_at,0.35273,230503_at,0.30979,221410_x_at,0.3639,221410_x_at,0.3639,228175_at,0.35003,204621_s_at,0.32053,205732_s_at,0.37025
218348_s_at,0.35968,221667_s_at,0.35269,AFFX-r2-Bs-phe-3_at,0.30971,1570575_at,0.36374,1570575_at,0.36374,236373_at,0.34992,237043_at,0.32051,232007_at,0.36996
215514_at,0.35942,242651_at,0.35256,224682_at,0.3097,231457_at,0.36371,231457_at,0.36371,215571_at,0.34988,211062_s_at,0.3203,232852_at,0.36996
1559936_at,0.35937,234930_at,0.35248,241330_x_at,0.30965,203756_at,0.36356,203756_at,0.36356,211719_x_at,0.34987,215350_at,0.32027,1558831_x_at,0.36994
1561707_at,0.35922,219703_at,0.35239,1566535_at,0.30955,240107_at,0.36349,240107_at,0.36349,211902_x_at,0.34982,201605_x_at,0.32009,218239_s_at,0.36994
230095_at,0.35903,222094_at,0.35229,226282_at,0.30953,205043_at,0.36322,205043_at,0.36322,206441_s_at,0.3497,227506_at,0.32008,208886_at,0.36992
243144_at,0.35902,206891_at,0.35187,233133_at,0.30953,230251_at,0.36311,230251_at,0.36311,241726_at,0.34968,235034_at,0.31994,222011_s_at,0.3698
1553303_at,0.359,242284_at,0.35186,208090_s_at,0.30936,212032_s_at,0.36296,212032_s_at,0.36296,51774_s_at,0.34932,45288_at,0.31982,226290_at,0.3698
235858_at,0.35894,233502_at,0.35157,211419_s_at,0.30934,1570127_at,0.36278,1570127_at,0.36278,229348_at,0.34894,219059_s_at,0.31979,243518_at,0.36967
219536_s_at,0.35883,1559654_s_at,0.35145,236348_at,0.30928,218600_at,0.36258,218600_at,0.36258,234907_x_at,0.34878,224179_s_at,0.31967,41387_r_at,0.36951
213481_at,0.35875,209911_x_at,0.35138,228793_at,0.30914,219766_at,0.36246,219766_at,0.36246,223128_at,0.34861,216949_s_at,0.31949,56919_at,0.36927
209527_at,0.35844,227950_at,0.35137,223757_at,0.30913,218760_at,0.36212,218760_at,0.36212,233324_at,0.34832,217087_at,0.3194,212062_at,0.36915
205654_at,0.35823,219458_s_at,0.35135,226225_at,0.30908,222946_s_at,0.36198,222946_s_at,0.36198,243149_at,0.34812,1560282_at,0.31932,225705_at,0.36915
234529_at,0.35822,226448_at,0.35132,208491_s_at,0.30887,206400_at,0.36188,206400_at,0.36188,1563208_s_at,0.34791,227256_at,0.31931,213049_at,0.36895
224101_x_at,0.35798,238160_at,0.3512,213537_at,0.30874,202283_at,0.36179,202283_at,0.36179,229676_at,0.34788,227900_at,0.31922,238458_at,0.36894
211194_s_at,0.35795,220717_at,0.35092,234460_at,0.30868,213961_s_at,0.36175,213961_s_at,0.36175,224244_s_at,0.34786,1561625_at,0.31908,63825_at,0.36864
1566867_at,0.35792,212688_at,0.35072,AFFX-DapX-M_at,0.30841,200966_x_at,0.36169,200966_x_at,0.36169,201028_s_at,0.34767,213962_s_at,0.31908,230364_at,0.3686
214198_s_at,0.35785,1559283_a_at,0.3506,222048_at,0.30838,200997_at,0.36165,200997_at,0.36165,209726_at,0.34762,1564373_a_at,0.31903,243958_at,0.36852
219618_at,0.35781,1554882_at,0.35051,211325_x_at,0.30836,217875_s_at,0.36164,217875_s_at,0.36164,219722_s_at,0.34762,1559508_at,0.31901,221227_x_at,0.36837
1560713_a_at,0.35762,1552578_a_at,0.35049,213068_at,0.30834,205054_at,0.36163,205054_at,0.36163,214907_at,0.34756,220219_s_at,0.319,202684_s_at,0.36797
221699_s_at,0.35754,238654_at,0.35035,235397_at,0.30834,233436_at,0.36163,233436_at,0.36163,227431_at,0.34731,241815_at,0.31896,209865_at,0.36794
1563589_at,0.35749,1555980_a_at,0.35031,226776_at,0.30829,1553874_a_at,0.36135,1553874_a_at,0.36135,217300_at,0.34713,242866_x_at,0.31896,229415_at,0.3678
233228_at,0.35748,1558766_at,0.35026,224799_at,0.30828,237771_s_at,0.36118,237771_s_at,0.36118,49878_at,0.34711,240520_at,0.31893,214211_at,0.36767
205098_at,0.35739,235755_at,0.35023,210082_at,0.30822,232050_at,0.36117,232050_at,0.36117,226996_at,0.3471,208596_s_at,0.31882,208145_at,0.36749
215350_at,0.35731,219665_at,0.35002,244000_at,0.30822,226651_at,0.3611,226651_at,0.3611,229494_s_at,0.34702,1561654_at,0.31873,239900_x_at,0.36747
242578_x_at,0.35711,205997_at,0.35,222140_s_at,0.30819,224505_s_at,0.361,224505_s_at,0.361,231481_at,0.34684,235963_at,0.31873,214739_at,0.36728
244393_x_at,0.35707,217495_x_at,0.34997,209485_s_at,0.30805,241537_at,0.36086,241537_at,0.36086,234761_at,0.34677,212602_at,0.31871,1554557_at,0.3671
205534_at,0.35703,238108_at,0.34982,206662_at,0.30802,208755_x_at,0.36077,208755_x_at,0.36077,31807_at,0.34671,214897_at,0.31871,226151_x_at,0.36707
239316_at,0.35682,216099_at,0.34981,232875_at,0.30799,203025_at,0.36061,203025_at,0.36061,206865_at,0.34638,201045_s_at,0.31852,1560741_at,0.36704
210368_at,0.35681,243672_at,0.3498,225833_at,0.30793,219910_at,0.36036,219910_at,0.36036,236319_at,0.34636,219385_at,0.31848,227125_at,0.36687
224545_at,0.35668,237921_at,0.34972,210844_x_at,0.30786,214248_s_at,0.3603,214248_s_at,0.3603,208621_s_at,0.34629,229625_at,0.31805,228571_at,0.36673
228318_s_at,0.35663,1562030_at,0.34959,227927_at,0.30782,211546_x_at,0.36029,211546_x_at,0.36029,229925_at,0.34578,1552652_at,0.31797,209108_at,0.36668
230207_s_at,0.35662,243806_at,0.34937,206521_s_at,0.30773,239572_at,0.36002,239572_at,0.36002,221946_at,0.34559,224171_at,0.31797,235038_at,0.36664
1558527_at,0.35649,1564789_at,0.34934,236309_x_at,0.30763,242032_at,0.3597,242032_at,0.3597,1554085_at,0.34545,238629_x_at,0.3179,222402_at,0.36654
239957_at,0.35636,1567183_s_at,0.34929,242140_at,0.30741,207721_x_at,0.35965,207721_x_at,0.35965,1567251_at,0.34504,219545_at,0.31763,205094_at,0.36634
240257_at,0.35617,213770_at,0.34925,240487_at,0.30737,201467_s_at,0.35957,201467_s_at,0.35957,217846_at,0.34499,223774_at,0.31758,226617_at,0.36596
205059_s_at,0.35616,210362_x_at,0.34901,220041_at,0.3073,214391_x_at,0.35935,214391_x_at,0.35935,207693_at,0.34493,225790_at,0.31751,210466_s_at,0.36588
214349_at,0.3561,1561257_at,0.34884,238401_at,0.30705,202021_x_at,0.35917,202021_x_at,0.35917,227513_s_at,0.34485,215855_s_at,0.31741,213704_at,0.36581
203819_s_at,0.35609,1567657_at,0.34862,1562906_at,0.30703,AFFX-r2-Ec-bioC-5_at,0.35887,AFFX-r2-Ec-bioC-5_at,0.35887,242316_at,0.34471,1554655_a_at,0.31729,218096_at,0.36564
233101_at,0.35589,206000_at,0.34854,217196_s_at,0.30692,204631_at,0.35882,204631_at,0.35882,216406_at,0.34457,205215_at,0.31719,242088_at,0.36553
230436_s_at,0.35578,244522_at,0.34852,227068_at,0.30677,200808_s_at,0.3588,200808_s_at,0.3588,227818_at,0.34457,1552799_at,0.31715,1554057_at,0.3654
209211_at,0.35574,216567_at,0.34833,216122_at,0.30658,234858_at,0.3588,234858_at,0.3588,226327_at,0.34416,1560147_at,0.31714,244045_at,0.36529
219580_s_at,0.35572,204631_at,0.34829,234466_at,0.30648,217303_s_at,0.35875,217303_s_at,0.35875,202779_s_at,0.34411,216876_s_at,0.31712,221530_s_at,0.36516
217322_x_at,0.35571,1562010_x_at,0.34807,213000_at,0.30625,237467_at,0.35862,237467_at,0.35862,1555344_at,0.34407,207276_at,0.31684,211527_x_at,0.36514
205526_s_at,0.35533,1559575_a_at,0.34795,203501_at,0.30608,1553551_s_at,0.35799,1553551_s_at,0.35799,1562330_s_at,0.34404,204780_s_at,0.31682,203011_at,0.36508
230213_at,0.35511,229552_at,0.34792,204709_s_at,0.30588,214380_at,0.35776,214380_at,0.35776,1564003_at,0.34404,238927_at,0.31681,235427_at,0.36461
230590_at,0.3551,231450_at,0.34783,222387_s_at,0.30578,1562553_at,0.35771,1562553_at,0.35771,209522_s_at,0.34401,244040_at,0.31681,223336_s_at,0.36441
217454_at,0.35497,210796_x_at,0.34782,212565_at,0.30577,1553567_s_at,0.35755,1553567_s_at,0.35755,224073_at,0.34397,230662_at,0.31673,208309_s_at,0.36429
1564150_a_at,0.35493,228839_s_at,0.34771,1557078_at,0.30576,207179_at,0.35742,207179_at,0.35742,243579_at,0.34397,209375_at,0.3166,202374_s_at,0.36425
206399_x_at,0.35487,214887_at,0.34765,1569728_at,0.30575,200780_x_at,0.35732,200780_x_at,0.35732,216715_at,0.34396,240900_at,0.31633,204237_at,0.36424
223046_at,0.35481,1561503_at,0.34752,238494_at,0.30569,1559989_at,0.3572,1559989_at,0.3572,224447_s_at,0.34396,1569969_a_at,0.31613,200999_s_at,0.36409
212036_s_at,0.35461,241121_at,0.3475,1557719_at,0.30566,1562020_s_at,0.35717,1562020_s_at,0.35717,234879_at,0.34388,242931_at,0.31608,232103_at,0.36405
226137_at,0.35456,241262_at,0.34737,212990_at,0.30566,226198_at,0.3571,226198_at,0.3571,212219_at,0.34383,1570364_at,0.31584,228097_at,0.36402
1566499_at,0.35453,1570268_at,0.34726,239938_x_at,0.30554,1552281_at,0.35709,1552281_at,0.35709,1564573_at,0.34382,1563743_at,0.31582,239859_x_at,0.36402
209863_s_at,0.35452,1569954_at,0.34713,233280_at,0.30549,202565_s_at,0.35699,202565_s_at,0.35699,1555824_a_at,0.34354,238527_at,0.31566,206497_at,0.364
214900_at,0.35416,240812_at,0.34703,213813_x_at,0.30539,218864_at,0.35682,218864_at,0.35682,1558508_a_at,0.34351,239802_at,0.31562,211727_s_at,0.36371
213430_at,0.35415,213025_at,0.34699,235368_at,0.30529,218632_at,0.35657,218632_at,0.35657,207866_at,0.34345,230153_at,0.31546,223028_s_at,0.36368
205058_at,0.354,235687_at,0.3468,209348_s_at,0.30526,1552731_at,0.35648,1552731_at,0.35648,223249_at,0.34337,1553729_s_at,0.31508,238631_at,0.36337
236125_at,0.35399,211834_s_at,0.34677,201893_x_at,0.30524,AFFX-r2-Ec-bioB-3_at,0.35639,AFFX-r2-Ec-bioB-3_at,0.35639,1556356_at,0.3433,225550_at,0.31508,215648_at,0.36335
243082_at,0.35394,1559213_at,0.34661,230791_at,0.30516,226008_at,0.35614,226008_at,0.35614,214553_s_at,0.34317,234204_at,0.31498,224860_at,0.36322
1560214_at,0.35389,1555373_at,0.34645,205120_s_at,0.30501,205478_at,0.3559,205478_at,0.3559,240529_at,0.34307,239747_s_at,0.31495,202630_at,0.36321
222377_at,0.35372,1566210_at,0.34635,211562_s_at,0.30467,212669_at,0.35589,212669_at,0.35589,205226_at,0.34298,234504_at,0.31459,218884_s_at,0.36321
241766_at,0.35371,227790_at,0.34633,202950_at,0.30454,225874_at,0.35588,225874_at,0.35588,228695_at,0.34289,229783_at,0.31457,202131_s_at,0.36311
228601_at,0.3536,233552_at,0.34599,233648_at,0.30436,231742_at,0.35581,231742_at,0.35581,221317_x_at,0.34272,1553156_at,0.3145,204091_at,0.36308
229123_at,0.35338,201062_at,0.34595,1562811_at,0.30426,216975_x_at,0.35575,216975_x_at,0.35575,235647_at,0.34268,219288_at,0.31434,221046_s_at,0.36308
213471_at,0.35334,220634_at,0.34578,208986_at,0.30414,37425_g_at,0.35561,37425_g_at,0.35561,204123_at,0.34254,1559653_at,0.31429,233568_x_at,0.36308
222253_s_at,0.35314,1562281_at,0.34569,206778_at,0.30407,223105_s_at,0.35558,223105_s_at,0.35558,64440_at,0.34252,242585_at,0.31426,203646_at,0.36287
218857_s_at,0.35306,212658_at,0.34545,238581_at,0.30405,243905_at,0.35547,243905_at,0.35547,215477_at,0.3419,231582_at,0.31405,222558_at,0.36283
238915_at,0.35294,225976_at,0.34534,200974_at,0.30394,1552578_a_at,0.35541,1552578_a_at,0.35541,231420_at,0.34173,214154_s_at,0.314,226301_at,0.36268
203317_at,0.35254,213453_x_at,0.34523,1568777_at,0.3038,218388_at,0.35527,218388_at,0.35527,1556095_at,0.34167,220146_at,0.31393,242990_at,0.36256
202237_at,0.35252,215818_at,0.34521,227280_s_at,0.30377,200849_s_at,0.35499,200849_s_at,0.35499,220411_x_at,0.34137,232230_at,0.31379,235675_at,0.36254
220884_at,0.35241,222677_x_at,0.34512,231337_at,0.30372,204865_at,0.35474,204865_at,0.35474,1559394_a_at,0.34136,244622_at,0.31376,202318_s_at,0.36252
239140_at,0.35225,1553412_at,0.34504,209855_s_at,0.3037,203369_x_at,0.35471,203369_x_at,0.35471,235753_at,0.34125,219132_at,0.31375,222825_at,0.36245
206115_at,0.35196,1554836_at,0.34498,239146_at,0.30368,209081_s_at,0.35462,209081_s_at,0.35462,215466_at,0.34115,230847_at,0.31369,209695_at,0.3624
233826_at,0.35182,225696_at,0.34496,218568_at,0.30329,1565859_at,0.35452,1565859_at,0.35452,218225_at,0.34094,233643_at,0.31362,203080_s_at,0.36237
1554110_at,0.35177,1561311_at,0.34492,231895_at,0.30322,205007_s_at,0.35443,205007_s_at,0.35443,1569080_at,0.34083,214391_x_at,0.31357,229451_at,0.36232
209431_s_at,0.35177,1556381_at,0.34476,1553156_at,0.30319,235981_at,0.3542,235981_at,0.3542,209797_at,0.34083,224035_s_at,0.31355,217851_s_at,0.36225
219157_at,0.35169,204304_s_at,0.34467,212461_at,0.30313,212130_x_at,0.35414,212130_x_at,0.35414,1553399_a_at,0.34071,221011_s_at,0.31353,231906_at,0.36223
209515_s_at,0.35165,240534_at,0.34466,236935_at,0.30294,243572_at,0.35408,243572_at,0.35408,216657_at,0.34071,218412_s_at,0.31332,1555972_s_at,0.36211
223567_at,0.35157,244759_x_at,0.34461,220219_s_at,0.30288,204555_s_at,0.35399,204555_s_at,0.35399,233781_s_at,0.34056,227832_at,0.31332,235646_at,0.36202
244021_at,0.3515,212814_at,0.34444,216238_s_at,0.3027,37408_at,0.35375,37408_at,0.35375,209324_s_at,0.34028,225449_at,0.31321,217979_at,0.36196
233387_s_at,0.3514,221576_at,0.34423,203187_at,0.30269,1557981_at,0.35366,1557981_at,0.35366,242670_at,0.34026,243690_at,0.31316,201352_at,0.3615
201591_s_at,0.35138,230817_at,0.34418,238429_at,0.30262,1556269_at,0.35363,1556269_at,0.35363,33814_at,0.34018,228094_at,0.31312,1560763_at,0.36149
226588_at,0.35122,240705_at,0.3441,243846_x_at,0.30249,211823_s_at,0.35363,211823_s_at,0.35363,216442_x_at,0.34013,1562364_at,0.31301,217739_s_at,0.36139
225446_at,0.35109,230273_at,0.34367,226145_s_at,0.30245,206323_x_at,0.35354,206323_x_at,0.35354,231036_at,0.34011,224356_x_at,0.31297,231773_at,0.36116
238928_at,0.35105,220819_at,0.34363,1563707_at,0.30233,216734_s_at,0.35352,216734_s_at,0.35352,211876_x_at,0.3399,230658_at,0.31294,243776_at,0.36111
205610_at,0.35103,230231_at,0.34362,1553229_at,0.30218,214832_at,0.35342,214832_at,0.35342,233339_s_at,0.3398,209178_at,0.31293,212281_s_at,0.36096
242609_x_at,0.3509,244863_at,0.34355,1559508_at,0.30214,225305_at,0.35331,225305_at,0.35331,218728_s_at,0.33977,223451_s_at,0.31284,218081_at,0.36091
202071_at,0.35085,1563014_at,0.34353,225174_at,0.30206,213527_s_at,0.35328,213527_s_at,0.35328,230170_at,0.33964,240930_at,0.31284,204523_at,0.36073
225198_at,0.35063,221943_x_at,0.34349,222846_at,0.30204,211696_x_at,0.35318,211696_x_at,0.35318,1557133_at,0.33963,205537_s_at,0.3128,235170_at,0.36064
210394_x_at,0.35041,201468_s_at,0.34335,239213_at,0.30199,1553570_x_at,0.35312,1553570_x_at,0.35312,231569_at,0.33942,231498_at,0.31273,230624_at,0.36062
1553319_at,0.35036,241974_at,0.34316,222149_x_at,0.30198,216182_at,0.3531,216182_at,0.3531,244340_x_at,0.3394,216871_at,0.31272,236401_at,0.36044
211257_x_at,0.35018,1567254_at,0.343,218541_s_at,0.30195,222200_s_at,0.35292,222200_s_at,0.35292,1556755_s_at,0.33923,211841_s_at,0.31265,235424_at,0.3603
210309_at,0.34994,229056_at,0.34289,229544_at,0.30192,238748_at,0.35253,238748_at,0.35253,237855_at,0.33923,235880_at,0.31252,202651_at,0.3602
208954_s_at,0.34985,237360_at,0.34283,223316_at,0.30184,240930_at,0.35246,240930_at,0.35246,222044_at,0.33921,1568935_at,0.31248,216769_x_at,0.36014
210001_s_at,0.34983,220010_at,0.34274,210370_s_at,0.30154,206633_at,0.35228,206633_at,0.35228,217619_x_at,0.33916,34471_at,0.31248,219137_s_at,0.3601
240421_x_at,0.34973,239488_at,0.34267,240817_at,0.30152,229917_at,0.35227,229917_at,0.35227,241203_at,0.33916,244240_at,0.31238,217880_at,0.36004
238279_x_at,0.34958,223967_at,0.34257,225677_at,0.30149,213796_at,0.35208,213796_at,0.35208,211331_x_at,0.33905,1557591_at,0.31234,226909_at,0.36003
238457_at,0.34951,244505_at,0.34249,1553347_s_at,0.30146,210075_at,0.35196,210075_at,0.35196,216792_at,0.33904,1569898_a_at,0.31228,242033_at,0.35996
206169_x_at,0.34915,219673_at,0.34244,243330_at,0.3013,211694_at,0.35177,211694_at,0.35177,218969_at,0.339,205038_at,0.31214,216512_s_at,0.35982
232166_at,0.34915,202389_s_at,0.34242,205403_at,0.30126,217723_x_at,0.35169,217723_x_at,0.35169,1555630_a_at,0.3389,216248_s_at,0.31205,207109_at,0.35975
1559882_at,0.34885,225771_at,0.3423,240633_at,0.30123,203365_s_at,0.35167,203365_s_at,0.35167,232338_at,0.33884,1568978_s_at,0.31204,227108_at,0.35962
238435_at,0.34877,244565_at,0.34229,228911_at,0.3011,AFFX-CreX-3_at,0.35167,AFFX-CreX-3_at,0.35167,211828_s_at,0.33883,AFFX-PheX-5_at,0.312,226265_at,0.35952
244262_x_at,0.34877,214243_s_at,0.34213,207399_at,0.30104,225150_s_at,0.35163,225150_s_at,0.35163,1556582_at,0.33881,AFFX-LysX-5_at,0.31196,202512_s_at,0.35936
242947_at,0.34868,223887_at,0.34205,209977_at,0.30103,244223_at,0.35153,244223_at,0.35153,215072_x_at,0.33872,232593_at,0.31191,213306_at,0.35935
219599_at,0.34867,1554165_at,0.34203,1562007_at,0.30097,AFFX-r2-Ec-bioD-3_at,0.35146,AFFX-r2-Ec-bioD-3_at,0.35146,206646_at,0.33869,216677_at,0.31188,241395_at,0.35929
227515_at,0.34857,237800_at,0.34202,226591_at,0.30097,1558140_at,0.35128,1558140_at,0.35128,202190_at,0.33864,1567664_at,0.31167,222266_at,0.35911
222443_s_at,0.3485,214304_x_at,0.34196,234272_at,0.30095,212101_at,0.35124,212101_at,0.35124,206021_at,0.33825,1562034_at,0.31162,225477_s_at,0.35907
233184_at,0.34842,224223_s_at,0.34175,1552799_at,0.30094,216884_at,0.35118,216884_at,0.35118,234810_at,0.33823,216879_at,0.31133,220461_at,0.35895
225766_s_at,0.34834,1562317_at,0.34147,238518_x_at,0.30094,243418_at,0.35114,243418_at,0.35114,221656_s_at,0.33818,1559688_at,0.31129,202047_s_at,0.35889
206727_at,0.34816,241182_at,0.34142,226189_at,0.3009,220508_at,0.35113,220508_at,0.35113,230119_at,0.33816,1559166_at,0.31128,212124_at,0.35876
218283_at,0.34802,237111_at,0.34131,243698_at,0.3008,229421_s_at,0.35089,229421_s_at,0.35089,230225_x_at,0.33793,203002_at,0.31126,203202_at,0.35867
215486_at,0.34789,228214_at,0.3413,243550_at,0.30072,1564485_at,0.35087,1564485_at,0.35087,210430_x_at,0.33755,219152_at,0.31121,223169_s_at,0.35863
203278_s_at,0.34781,240354_at,0.3413,233348_at,0.30064,AFFX-BioB-5_at,0.35076,AFFX-BioB-5_at,0.35076,225959_s_at,0.33742,229965_at,0.31099,244476_at,0.35858
240931_s_at,0.34758,1561098_at,0.34117,213372_at,0.30063,201471_s_at,0.3507,201471_s_at,0.3507,200753_x_at,0.33741,205612_at,0.31092,205003_at,0.35855
234449_at,0.3475,213813_x_at,0.34096,1570089_at,0.3005,224223_s_at,0.35063,224223_s_at,0.35063,223818_s_at,0.33732,202732_at,0.31082,1560176_s_at,0.35852
